bin,obs,time,deployment,bin_1_distance,cell_length,correlation_magnitude_beam1,correlation_magnitude_beam2,correlation_magnitude_beam3,correlation_magnitude_beam4,driver_timestamp,echo_intensity_beam1,echo_intensity_beam2,echo_intensity_beam3,echo_intensity_beam4,ensemble_number,error_velocity,heading,ingestion_timestamp,internal_timestamp,num_cells,percent_bad_beams,percent_good_3beam,percent_good_4beam,percent_transforms_reject,pitch,port_timestamp,preferred_timestamp,pressure,quality_flag,roll,salinity,sysconfig_vertical_orientation,temperature,transducer_depth,water_velocity_east,water_velocity_north,water_velocity_up,corrected_echo_intensity_beam1,corrected_echo_intensity_beam2,corrected_echo_intensity_beam3,corrected_echo_intensity_beam4,eastward_seawater_velocity,northward_seawater_velocity,upward_seawater_velocity,error_seawater_velocity,bin_depths,lat,lon
22,9,3731221991.48,7,2432,1600,125,115,122,124,3732270748.86,95,99,94,99,55,-19,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,-125,-89,9,42.75,44.55,42.3,44.55,-0.144488078591,-0.051664254035,0.009,-0.019,154.370920847,46.85302,-124.95792
22,10,3731225591.5,7,2432,1600,124,114,122,120,3732270748.86,95,98,90,97,56,-54,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,-216,-56,10,42.75,44.1,40.5,43.65,-0.223088870593,0.004832785681,0.01,-0.054,153.794242631,46.85302,-124.95792
22,11,3731229191.54,7,2432,1600,124,115,121,121,3732270748.87,95,99,93,96,57,-14,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,-186,61,-2,42.75,44.55,41.85,43.2,-0.162410262757,0.109269879432,-0.002,-0.014,154.158252396,46.85302,-124.95792
22,12,3731232791.58,7,2432,1600,123,121,124,118,3732270748.87,101,110,97,108,58,-43,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,-173,18,-28,45.45,49.5,43.65,48.6,-0.161590244143,0.0643552095625,-0.028,-0.043,154.07714158,46.85302,-124.95792
22,13,3731236391.62,7,2432,1600,124,103,119,121,3732270748.87,99,98,92,95,59,-50,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-248,111,19,44.55,44.1,41.4,42.75,-0.208481595503,0.174242429782,0.019,-0.05,154.853627961,46.85302,-124.95792
22,14,3731239991.66,7,2432,1600,121,106,121,121,3732270748.88,88,90,90,95,60,-48,2888,3732270811.99,3731239800.0,30,0,0,100,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-215,198,18,39.6,40.5,40.5,42.75,-0.15307202835,0.248993883734,0.018,-0.048,155.534163944,46.85302,-124.95792
22,15,3731243591.97,7,2432,1600,121,113,120,113,3732270748.88,87,95,147,83,61,-75,2885,3732270811.99,3731243400.0,30,88,4,6,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,-203,-167,24,39.15,42.75,66.15,37.35,-0.240755885544,-0.105520631043,0.024,-0.075,155.646926957,46.85302,-124.95792
22,16,3731247191.75,7,2432,1600,119,111,123,119,3732270748.88,89,96,98,115,62,-23,2883,3732270812.0,3731247000.0,30,0,2,97,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,-21,150,16,40.05,43.2,44.1,51.75,0.0205711963367,0.15005940784,0.016,-0.023,156.071271428,46.85302,-124.95792
22,17,3731250791.79,7,2432,1600,117,111,111,125,3732270748.89,81,93,73,97,63,-6,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,28,136,34,36.45,41.85,32.85,43.65,0.0639194334834,0.123265185771,0.034,-0.006,155.516359252,46.85302,-124.95792
22,18,3731254391.83,7,2432,1600,105,113,93,124,3732270748.89,65,95,66,94,64,20,2891,3732270812.0,3731254200.0,30,0,0,100,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,45,162,50,29.25,42.75,29.7,42.3,0.0873476918545,0.143664124706,0.05,0.02,155.547022887,46.85302,-124.95792
22,19,3731257991.87,7,2432,1600,123,117,90,125,3732270748.89,91,99,64,102,65,86,2894,3732270812.0,3731257800.0,30,0,4,95,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,39,55,41,40.95,44.55,28.8,45.9,0.0524837937273,0.0423255407053,0.041,0.086,155.3412797,46.85302,-124.95792
22,20,3731261591.91,7,2432,1600,121,112,96,125,3732270748.89,86,96,66,95,66,31,2894,3732270812.0,3731261400.0,30,0,0,100,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,-58,56,50,38.7,43.2,29.7,42.75,-0.0405907858516,0.069659084863,0.05,0.031,154.1671548,46.85302,-124.95792
22,21,3731265191.95,7,2432,1600,119,108,120,120,3732270748.9,84,94,79,90,67,-24,2899,3732270812.0,3731265000.0,30,0,0,100,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,-69,-54,16,37.8,42.3,35.55,40.5,-0.0810819609638,-0.0332071619726,0.016,-0.024,154.0425211,46.85302,-124.95792
22,22,3731268792.48,7,2432,1600,118,106,104,131,3732270748.9,92,90,69,112,68,-80,2892,3732270812.0,3731268600.0,30,0,40,60,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,-151,51,35,41.4,40.5,31.05,50.4,-0.131447236224,0.0901311493826,0.035,-0.08,153.065232016,46.85302,-124.95792
23,0,3731189591.13,7,2432,1600,117,106,118,113,3732270748.77,91,92,87,96,46,-58,2893,3732270811.98,3731189400.0,30,0,0,100,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,-118,136,38,40.95,41.4,39.15,43.2,-0.0765814053522,0.162957934309,0.038,-0.058,137.842711359,46.85302,-124.95792
23,1,3731193191.16,7,2432,1600,117,129,123,127,3732270748.78,93,112,96,113,47,-21,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,9,183,7,41.85,50.4,43.2,50.85,0.058412880356,0.173660402535,0.007,-0.021,138.789333022,46.85302,-124.95792
23,2,3731196794.11,7,2432,1600,124,116,129,123,3732270748.78,94,101,102,97,48,-13,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,-56,155,25,42.3,45.45,45.9,43.65,-0.0117511709,0.164386465326,0.025,-0.013,139.55988183,46.85302,-124.95792
23,3,3731200391.21,7,2432,1600,127,118,125,122,3732270748.79,100,104,96,103,49,-50,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-16,138,-5,45.0,46.8,43.2,46.35,0.0221204512115,0.137152052986,-0.005,-0.05,139.544055439,46.85302,-124.95792
23,4,3731203991.24,7,2432,1600,124,115,124,124,3732270748.79,92,98,93,97,50,-44,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,-73,117,3,41.4,44.1,41.85,43.65,-0.0384418469592,0.13243951224,0.003,-0.044,139.550979485,46.85302,-124.95792
23,5,3731207591.27,7,2432,1600,126,119,123,125,3732270748.79,93,100,92,99,51,-39,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-75,79,5,41.85,45.0,41.4,44.55,-0.0506975053299,0.0964145370436,0.005,-0.039,139.87640939,46.85302,-124.95792
23,6,3731211191.3,7,2432,1600,124,118,123,126,3732270748.8,95,102,95,102,52,9,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,-48,18,5,42.75,45.9,42.75,45.9,-0.0412984300714,0.0303716919785,0.005,0.009,139.231483973,46.85302,-124.95792
23,7,3731214791.32,7,2432,1600,123,120,125,122,3732270748.8,94,103,95,101,53,-25,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,-37,-6,3,42.3,46.35,42.75,45.45,-0.0372375858092,0.00428511412941,0.003,-0.025,139.403596168,46.85302,-124.95792
23,8,3731218391.52,7,2432,1600,119,116,119,122,3732270748.8,91,101,91,98,54,-37,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,-80,-64,13,40.95,45.45,40.95,44.1,-0.0943863220088,-0.0398399575509,0.013,-0.037,138.76361504,46.85302,-124.95792
23,9,3731221991.48,7,2432,1600,121,113,120,123,3732270748.86,92,98,91,100,55,-40,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,-138,-22,8,41.4,44.1,40.95,45.0,-0.13878326183,0.0163464441361,0.008,-0.04,138.370920847,46.85302,-124.95792
23,10,3731225591.5,7,2432,1600,125,114,118,121,3732270748.86,93,99,89,97,56,-48,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,-197,-30,12,41.85,44.55,40.05,43.65,-0.197735943197,0.0246879883351,0.012,-0.048,137.794242631,46.85302,-124.95792
23,11,3731229191.54,7,2432,1600,122,114,120,122,3732270748.87,93,107,97,97,57,30,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,-92,39,-15,41.85,48.15,43.65,43.65,-0.0779319176705,0.0625429149321,-0.015,0.03,138.158252396,46.85302,-124.95792
23,12,3731232791.58,7,2432,1600,121,119,118,135,3732270748.87,101,98,90,109,58,-100,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,-99,79,14,45.45,44.1,40.5,49.05,-0.0737935336316,0.10293937242,0.014,-0.1,138.07714158,46.85302,-124.95792
23,13,3731236391.62,7,2432,1600,118,127,117,125,3732270748.87,114,106,90,108,59,-3,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-91,118,3,51.3,47.7,40.5,48.6,-0.0554920000448,0.138295473285,0.003,-0.003,138.853627961,46.85302,-124.95792
23,14,3731239991.66,7,2432,1600,121,103,116,118,3732270748.88,86,112,85,100,60,11,2888,3732270811.99,3731239800.0,30,22,4,73,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-162,149,4,38.7,50.4,38.25,45.0,-0.115389838077,0.187430481162,0.004,0.011,139.534163944,46.85302,-124.95792
23,15,3731243591.97,7,2432,1600,120,115,123,108,3732270748.88,89,96,137,77,61,-75,2885,3732270811.99,3731243400.0,30,44,44,11,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,-132,-89,24,40.05,43.2,61.65,34.65,-0.151224420179,-0.0497611770503,0.024,-0.075,139.646926957,46.85302,-124.95792
23,16,3731247191.75,7,2432,1600,123,116,122,127,3732270748.88,90,98,92,113,62,-14,2883,3732270812.0,3731247000.0,30,0,0,100,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,-22,92,17,40.5,44.1,41.4,50.85,0.00384050966519,0.0945158742514,0.017,-0.014,140.071271428,46.85302,-124.95792
23,17,3731250791.79,7,2432,1600,121,114,115,126,3732270748.89,82,95,76,95,63,-24,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,16,107,25,36.9,42.75,34.2,42.75,0.044487243253,0.0986199025945,0.025,-0.024,139.516359252,46.85302,-124.95792
23,18,3731254391.83,7,2432,1600,100,117,99,125,3732270748.89,63,96,65,93,64,12,2891,3732270812.0,3731254200.0,30,0,0,100,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,54,87,43,28.35,43.2,29.25,41.85,0.0756185919173,0.0690422229975,0.043,0.012,139.547022887,46.85302,-124.95792
23,19,3731257991.87,7,2432,1600,125,117,100,126,3732270748.89,92,95,66,101,65,84,2894,3732270812.0,3731257800.0,30,0,11,88,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,6,31,36,41.4,42.75,29.7,45.45,0.0142019194363,0.0282011610457,0.036,0.084,139.3412797,46.85302,-124.95792
23,20,3731261591.91,7,2432,1600,124,117,96,123,3732270748.89,90,96,64,95,66,52,2894,3732270812.0,3731261400.0,30,0,0,100,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,-78,20,32,40.5,43.2,28.8,42.75,-0.0696247291672,0.0404524052238,0.032,0.052,138.1671548,46.85302,-124.95792
23,21,3731265191.95,7,2432,1600,122,115,103,123,3732270748.9,84,96,67,93,67,34,2899,3732270812.0,3731265000.0,30,0,0,100,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,-57,27,31,37.8,43.2,30.15,41.85,-0.0475126274185,0.0414795158577,0.031,0.034,138.0425211,46.85302,-124.95792
23,22,3731268792.48,7,2432,1600,120,108,88,117,3732270748.9,85,92,63,94,68,27,2892,3732270812.0,3731268600.0,30,0,0,100,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,-77,158,62,38.25,41.4,28.35,42.3,-0.031144591242,0.172982699818,0.062,0.027,137.065232016,46.85302,-124.95792
24,0,3731189591.13,7,2432,1600,121,105,114,131,3732270748.77,90,92,84,107,46,-88,2893,3732270811.98,3731189400.0,30,0,2,97,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,-68,120,38,40.5,41.4,37.8,48.15,-0.0328145699743,0.133967175074,0.038,-0.088,121.842711359,46.85302,-124.95792
24,1,3731193191.16,7,2432,1600,127,112,125,124,3732270748.78,94,97,94,103,47,-60,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,-27,185,14,42.3,43.65,42.3,46.35,0.0243125741848,0.185372324624,0.014,-0.06,122.789333022,46.85302,-124.95792
24,2,3731196794.11,7,2432,1600,123,118,121,121,3732270748.78,93,103,96,102,48,-1,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,-90,131,16,41.85,46.35,43.2,45.9,-0.0509953797035,0.150533953807,0.016,-0.001,123.55988183,46.85302,-124.95792
24,3,3731200391.21,7,2432,1600,125,120,124,127,3732270748.79,95,102,94,112,49,-56,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-8,190,-12,42.75,45.9,42.3,50.4,0.043956270627,0.185018502514,-0.012,-0.056,123.544055439,46.85302,-124.95792
24,4,3731203991.24,7,2432,1600,124,116,122,123,3732270748.79,92,98,91,98,50,-31,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,-53,115,6,41.4,44.1,40.95,44.1,-0.0197388929891,0.125077480401,0.006,-0.031,123.550979485,46.85302,-124.95792
24,5,3731207591.27,7,2432,1600,125,117,123,125,3732270748.79,93,101,92,101,51,-30,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-50,119,8,41.85,45.45,41.4,45.45,-0.0157644168887,0.12811121403,0.008,-0.03,123.87640939,46.85302,-124.95792
24,6,3731211191.3,7,2432,1600,126,118,124,125,3732270748.8,100,101,95,102,52,-14,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,-10,32,9,45.0,45.45,42.75,45.9,-0.000923564624234,0.033513385809,0.009,-0.014,123.231483973,46.85302,-124.95792
24,7,3731214791.32,7,2432,1600,125,119,123,125,3732270748.8,94,101,94,101,53,-20,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,-17,11,8,42.3,45.45,42.3,45.45,-0.0133691371663,0.0152074380297,0.008,-0.02,123.403596168,46.85302,-124.95792
24,8,3731218391.52,7,2432,1600,121,119,122,123,3732270748.8,93,99,93,99,54,-42,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,-47,-43,4,41.85,44.55,41.85,44.55,-0.0569200521398,-0.028602581429,0.004,-0.042,122.76361504,46.85302,-124.95792
24,9,3731221991.48,7,2432,1600,123,116,122,124,3732270748.86,92,98,93,100,55,-18,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,-108,-15,12,41.4,44.1,41.85,45.0,-0.108010149468,0.0149267415039,0.012,-0.018,122.370920847,46.85302,-124.95792
24,10,3731225591.5,7,2432,1600,126,116,120,125,3732270748.86,95,101,89,98,56,-39,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,-155,-29,10,42.75,45.45,40.05,44.1,-0.157046025528,0.0142318609395,0.01,-0.039,121.794242631,46.85302,-124.95792
24,11,3731229191.54,7,2432,1600,123,126,128,122,3732270748.87,99,112,99,97,57,67,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,-57,-14,-32,44.55,50.4,44.55,43.65,-0.058659221186,0.00202380084226,-0.032,0.067,122.158252396,46.85302,-124.95792
24,12,3731232791.58,7,2432,1600,118,110,121,118,3732270748.87,119,94,90,93,58,-33,2892,3732270811.99,3731232600.0,30,22,6,71,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,-162,129,-2,53.55,42.3,40.5,41.85,-0.12082720089,0.168183790911,-0.002,-0.033,122.07714158,46.85302,-124.95792
24,13,3731236391.62,7,2432,1600,131,97,129,122,3732270748.87,118,104,108,93,59,-45,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-155,160,13,53.1,46.8,48.6,41.85,-0.105662946941,0.196113083816,0.013,-0.045,122.853627961,46.85302,-124.95792
24,14,3731239991.66,7,2432,1600,121,117,118,122,3732270748.88,86,128,87,107,60,44,2888,3732270811.99,3731239800.0,30,42,0,57,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-67,105,-10,38.7,57.6,39.15,48.15,-0.0359302575718,0.119260289245,-0.01,0.044,123.534163944,46.85302,-124.95792
24,15,3731243591.97,7,2432,1600,121,110,105,100,3732270748.88,88,93,90,74,61,-52,2885,3732270811.99,3731243400.0,30,0,0,100,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,-90,30,30,39.6,41.85,40.5,33.3,-0.0784540619114,0.0533381680376,0.03,-0.052,123.646926957,46.85302,-124.95792
24,16,3731247191.75,7,2432,1600,123,112,124,123,3732270748.88,89,93,89,107,62,1,2883,3732270812.0,3731247000.0,30,0,0,100,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,-65,46,32,40.05,41.85,40.05,48.15,-0.0500458088463,0.061938816722,0.032,0.001,124.071271428,46.85302,-124.95792
24,17,3731250791.79,7,2432,1600,119,113,114,122,3732270748.89,79,93,73,89,63,-21,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,22,103,30,35.55,41.85,32.85,40.05,0.0491737777658,0.0931393557002,0.03,-0.021,123.516359252,46.85302,-124.95792
24,18,3731254391.83,7,2432,1600,94,110,86,122,3732270748.89,61,91,62,88,64,53,2891,3732270812.0,3731254200.0,30,0,2,97,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,80,163,65,27.45,40.95,27.9,39.6,0.121301267935,0.135111074296,0.065,0.053,123.547022887,46.85302,-124.95792
24,19,3731257991.87,7,2432,1600,123,108,85,118,3732270748.89,85,87,61,87,65,99,2894,3732270812.0,3731257800.0,30,0,0,100,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,7,104,62,38.25,39.15,27.45,39.15,0.0350106282178,0.0981797123228,0.062,0.099,123.3412797,46.85302,-124.95792
24,20,3731261591.91,7,2432,1600,125,110,85,126,3732270748.89,89,90,60,91,66,97,2894,3732270812.0,3731261400.0,30,0,0,100,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,-61,105,52,40.05,40.5,27.0,40.95,-0.0301562504964,0.117629080401,0.052,0.097,122.1671548,46.85302,-124.95792
24,21,3731265191.95,7,2432,1600,122,112,79,124,3732270748.9,85,93,60,91,67,120,2899,3732270812.0,3731265000.0,30,0,2,97,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,-24,142,57,38.25,41.85,27.0,40.95,0.0155092476736,0.143176336161,0.057,0.12,122.0425211,46.85302,-124.95792
24,22,3731268792.48,7,2432,1600,129,109,90,124,3732270748.9,124,91,64,94,68,-72,2892,3732270812.0,3731268600.0,30,0,75,24,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,11,240,61,55.8,40.95,28.8,42.3,0.0758340333995,0.22796973347,0.061,-0.072,121.065232016,46.85302,-124.95792
25,0,3731189591.13,7,2432,1600,116,102,114,114,3732270748.77,80,87,80,86,46,-67,2893,3732270811.98,3731189400.0,30,0,0,100,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,-178,130,43,36.0,39.15,36.0,38.7,-0.135952684951,0.173496015674,0.043,-0.067,105.842711359,46.85302,-124.95792
25,1,3731193191.16,7,2432,1600,119,106,119,114,3732270748.78,84,88,84,87,47,-76,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,-123,217,29,37.8,39.6,37.8,39.15,-0.0593717585207,0.242266370531,0.029,-0.076,106.789333022,46.85302,-124.95792
25,2,3731196794.11,7,2432,1600,125,119,124,129,3732270748.78,95,106,99,109,48,-14,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,-47,113,7,42.75,47.7,44.55,49.05,-0.014508622195,0.121521602532,0.007,-0.014,107.55988183,46.85302,-124.95792
25,3,3731200391.21,7,2432,1600,123,122,126,122,3732270748.79,92,106,94,101,49,26,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,27,134,-7,41.4,47.7,42.3,45.45,0.0624133626894,0.121612384887,-0.007,0.026,107.544055439,46.85302,-124.95792
25,4,3731203991.24,7,2432,1600,125,115,124,123,3732270748.79,93,109,93,101,50,-9,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,23,77,-2,41.85,49.05,41.85,45.45,0.0430675406209,0.0678467902326,-0.002,-0.009,107.550979485,46.85302,-124.95792
25,5,3731207591.27,7,2432,1600,126,120,123,126,3732270748.79,93,102,94,103,51,-28,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-32,79,7,41.85,45.9,42.3,46.35,-0.00931712128926,0.0847242069947,0.007,-0.028,107.87640939,46.85302,-124.95792
25,6,3731211191.3,7,2432,1600,126,117,122,124,3732270748.8,95,100,93,101,52,-13,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,-19,40,15,42.75,45.0,41.85,45.45,-0.00740963011201,0.0436588751757,0.015,-0.013,107.231483973,46.85302,-124.95792
25,7,3731214791.32,7,2432,1600,125,119,122,123,3732270748.8,93,99,92,100,53,-9,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,-15,-29,7,41.85,44.55,41.4,45.0,-0.0223191937681,-0.0238296787545,0.007,-0.009,107.403596168,46.85302,-124.95792
25,8,3731218391.52,7,2432,1600,122,114,120,123,3732270748.8,93,96,90,97,54,-45,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,-85,-49,14,41.85,43.2,40.5,43.65,-0.0951199724616,-0.024045599159,0.014,-0.045,106.76361504,46.85302,-124.95792
25,9,3731221991.48,7,2432,1600,121,111,121,121,3732270748.86,89,95,90,94,55,1,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,-134,-30,24,40.05,42.75,40.5,42.3,-0.137108868905,0.00756029547281,0.024,0.001,106.370920847,46.85302,-124.95792
25,10,3731225591.5,7,2432,1600,124,110,121,122,3732270748.86,91,95,87,93,56,-51,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,-163,-2,22,40.95,42.75,39.15,41.85,-0.157404261831,0.0423898379043,0.022,-0.051,105.794242631,46.85302,-124.95792
25,11,3731229191.54,7,2432,1600,123,110,120,121,3732270748.87,92,97,90,93,57,25,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,-150,97,2,41.4,43.65,40.5,41.85,-0.117978967241,0.13412666882,0.002,0.025,106.158252396,46.85302,-124.95792
25,12,3731232791.58,7,2432,1600,117,107,117,120,3732270748.87,100,91,85,91,58,33,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,-222,167,-2,45.0,40.95,38.25,40.95,-0.168236282299,0.221064590829,-0.002,0.033,106.07714158,46.85302,-124.95792
25,13,3731236391.62,7,2432,1600,114,126,114,117,3732270748.87,90,118,89,87,59,-62,2894,3732270811.99,3731236200.0,30,20,4,75,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-121,60,18,40.5,53.1,40.05,39.15,-0.100130387581,0.0906361157756,0.018,-0.062,106.853627961,46.85302,-124.95792
25,14,3731239991.66,7,2432,1600,119,110,116,116,3732270748.88,85,117,84,93,60,92,2888,3732270811.99,3731239800.0,30,24,2,73,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,73,63,-34,38.25,52.65,37.8,41.85,0.0873781122801,0.040780700023,-0.034,0.092,107.534163944,46.85302,-124.95792
25,15,3731243591.97,7,2432,1600,120,109,118,91,3732270748.88,94,90,84,69,61,-4,2885,3732270811.99,3731243400.0,30,0,0,100,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,-105,30,38,42.3,40.5,37.8,31.05,-0.0928890795999,0.0574161901477,0.038,-0.004,107.646926957,46.85302,-124.95792
25,16,3731247191.75,7,2432,1600,120,98,119,123,3732270748.88,82,85,81,114,62,-76,2883,3732270812.0,3731247000.0,30,0,8,91,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,-144,133,51,36.9,38.25,36.45,51.3,-0.102417707101,0.167139502429,0.051,-0.076,108.071271428,46.85302,-124.95792
25,17,3731250791.79,7,2432,1600,113,101,103,111,3732270748.89,71,85,67,79,63,-43,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,-24,166,53,31.95,38.25,30.15,35.55,0.0220340830497,0.166272364463,0.053,-0.043,107.516359252,46.85302,-124.95792
