time,eastward_wind_velocity,northward_wind_velocity
3693922335,2.25,5.769999981
3693922399,1.149999976,5.380000114
3693922463,0.589999974,5.559999943
3693922527,1.460000038,5.190000057
3693922592,0.07,5.360000134
3693922656,0.079999998,5.320000172
3693922688,0.059999999,5.340000153
3693922753,0.090000004,5.300000191
3693922818,1.220000029,4.929999828
3693922882,0.819999993,6.289999962
3693922947,-0.189999998,6.880000114
3693923011,-0.230000004,4.659999847
3693923076,-0.720000029,6.039999962
3693923108,-0.569999993,6.150000095
3693923173,-0.589999974,6.329999924
3693923237,-1.080000043,6.539999962
3693923301,-0.920000017,6.289999962
3693923366,0.189999998,6.610000134
3693923431,-1.980000019,5.460000038
3693923496,-0.579999983,6.550000191
3693923529,-1.620000005,6.300000191
3693923593,0.100000001,5.519999981
3693923658,-3.420000076,5.440000057
3693923722,-0.129999995,6.260000229
3693923787,-1.220000029,5.920000076
3693923851,-0.860000014,6.070000172
3693923915,0.75,4.489999771
3693923948,-1.730000019,6.829999924
3693924013,-1.769999981,6.090000153
3693924077,0.200000003,6.940000057
3693924140,-2.339999914,6.019999981
3693924205,-0.689999998,6.889999866
3693924269,-0.75999999,5.309999943
3693924333,-1.419999957,5.360000134
3693924397,-1.200000048,5.25
3693924429,0.810000002,6.010000229
3693924494,-2.059999943,5.010000229
3693924558,-0.370000005,6.53000021
3693924623,-1.789999962,6.670000076
3693924688,-1.549999952,7.199999809
3693924752,-1.139999986,6.769999981
3693924788,-0.75,7.579999924
3693924849,-1.480000019,6.21999979
3693924913,-2.210000038,5.519999981
3693924977,-1.899999976,6.800000191
3693925042,-1.039999962,7.079999924
3693925106,-3.150000095,7.400000095
3693925170,-3.450000048,6.909999847
3693925235,-2.730000019,6.559999943
3693925268,-2.25999999,5.829999924
3693925333,-3.49000001,7.03000021
3693925397,-0.25,6.380000114
3693925461,-2.549999952,7.670000076
3693925526,-2.539999962,6.349999905
3693925590,-0.699999988,7.380000114
3693925654,-1.080000043,6.369999886
3693925688,-1.690000057,7.599999905
3693925753,-2.579999924,6.420000076
3693925817,-4.179999828,6.699999809
3693925881,-3.75,8.649999619
3693925946,-2.00999999,6.949999809
3693926010,-1.25,7.260000229
3693926075,-2.400000095,7.71999979
3693926108,-1.610000014,7.360000134
3693926174,-2.619999886,7.889999866
3693926239,-3.539999962,8.539999962
3693926303,-4.329999924,8.119999886
3693926368,-0.75999999,7.650000095
3693926432,-3.069999933,8.579999924
3693926497,-3.900000095,7.559999943
3693926529,-1.889999986,7.800000191
3693926594,-1.809999943,8.119999886
3693926659,-0.589999974,7.309999943
3693926723,0.370000005,8.739999771
3693926787,1.980000019,5.670000076
3693926852,1.309999943,7.21999979
3693926917,-0.479999989,8.430000305
3693926949,-0.790000021,7.869999886
3693927013,-0.140000001,8.260000229
3693927077,-2.349999905,7.739999771
3693927142,-0.689999998,8.710000038
3693927207,-1.519999981,8.609999657
3693927272,-0.689999998,8.239999771
3693927336,-0.75999999,8.710000038
3693927369,0.300000012,7.630000114
3693927434,1.399999976,7.28000021
3693927499,-0.430000007,7.539999962
3693927563,-0.07,8.210000038
3693927627,-2.380000114,8.869999886
3693927691,-2.549999952,7.960000038
3693927756,0.25999999,7.170000076
3693927788,0.74000001,7.909999847
3693927853,1.559999943,7.650000095
3693927917,-0.589999974,7.53000021
3693927984,-0.660000026,8.609999657
3693928048,1.25,7.929999828
3693928112,-1.070000052,5.429999828
3693928177,0.629999995,7.480000019
3693928209,1.159999967,5.650000095
3693928274,2.079999924,6.619999886
3693928338,-1.049999952,6.639999866
3693928403,1.059999943,7.5
3693928467,0.649999976,8
3693928532,1.769999981,7.460000038
3693928596,-0.02,8.319999695
3693928630,1.019999981,8.489999771
3693928694,1.970000029,8.56000042
3693928759,1.070000052,7.329999924
3693928823,-1.25,8.149999619
3693928888,1.980000019,5.610000134
3693928952,2.779999971,7.349999905
3693929016,1.610000014,7.139999866
3693929048,1.889999986,6.570000172
3693929113,0.460000008,6.179999828
3693929179,1.409999967,6.449999809
3693929243,0.589999974,5.369999886
3693929310,0.349999994,5.909999847
3693929374,2.630000114,4.769999981
3693929408,0.610000014,4.940000057
3693929469,-0.07,5.869999886
3693929533,1.070000052,5.960000038
3693929597,-0.170000002,5.199999809
3693929661,-1.019999981,6
3693929726,1.340000033,4.96999979
3693929791,0.189999998,6.539999962
3693929856,1.24000001,5.690000057
3693929888,-0.629999995,6.139999866
3693929953,0.050000001,6.199999809
3693930017,0.74000001,6.090000153
3693930082,0.550000012,6.119999886
3693930146,-1.049999952,6.179999828
3693930210,-0.25,4.949999809
3693930275,-0.560000002,5.679999828
3693930308,-0.720000029,6.059999943
3693930373,-0.129999995,6.480000019
3693930439,-0.810000002,6.909999847
3693930503,-1.580000043,6.800000191
3693930569,0.959999979,6.489999771
3693930634,-0.49000001,5.679999828
3693930668,-1.279999971,5.230000019
3693930729,-0.310000002,7.630000114
3693930793,-1.330000043,6.590000153
3693930857,-0.449999988,6.389999866
3693930922,0.560000002,7.190000057
3693930986,-1.179999948,6.800000191
3693931052,0.150000006,6.579999924
3693931117,-0.649999976,6.260000229
3693931149,-1.679999948,6.139999866
3693931215,-0.330000013,6.429999828
3693931279,-0.810000002,7.489999771
3693931343,0.819999993,7.130000114
3693931408,-0.75999999,6.78000021
3693931473,-1.669999957,7.360000134
3693931537,-0.790000021,8.180000305
3693931570,-1.299999952,7.650000095
3693931634,-1.74000001,7.489999771
3693931699,-1.269999981,8.069999695
3693931764,-0.649999976,7.340000153
3693931830,-1.620000005,7.639999866
3693931894,-1.019999981,7.570000172
3693931928,-2.049999952,5.920000076
3693931993,-0.25999999,7.650000095
3693932057,-0.360000014,7.059999943
3693932121,-1.539999962,7.21999979
3693932186,-1.379999995,7.949999809
3693932250,-0.870000005,7.099999905
3693932316,-0.050000001,8.159999847
3693932348,0.449999988,6.360000134
3693932413,0.289999992,8.109999657
3693932478,0.01,6.760000229
3693932542,-0.550000012,8.380000114
3693932606,-2.470000029,7.730000019
3693932671,0.02,7
3693932735,-0.910000026,7.340000153
3693932769,-0.479999989,7.090000153
3693932833,-0.319999993,6.670000076
3693932900,-0.280000001,7.949999809
3693932965,0.200000003,7.699999809
3693933030,-1.230000019,8.31000042
3693933094,-0.649999976,6.940000057
3693933128,0.330000013,8.369999886
3693933193,0.239999995,7.730000019
3693933258,-0.519999981,7.960000038
3693933323,-0.349999994,7.300000191
3693933389,-1.909999967,5.639999866
3693933453,0.519999981,7.28000021
3693933488,1.090000033,6.510000229
3693933550,-1.019999981,7.989999771
3693933614,0.75,8.590000153
3693933680,0.879999995,8.260000229
3693933744,0.219999999,7.059999943
3693933808,1.039999962,8
3693933873,0.720000029,8.720000267
3693933937,-0.930000007,8.699999809
3693933970,1.049999952,7.090000153
3693934035,2.630000114,7.71999979
3693934099,1.279999971,8.739999771
3693934165,3.170000076,7.389999866
3693934229,1.230000019,7.760000229
3693934293,3.140000105,8.380000114
3693934328,1.700000048,7.190000057
3693934389,3.210000038,8.680000305
3693934454,2.099999905,8.840000153
3693934519,1.590000033,8.100000381
3693934583,2.700000048,9.420000076
3693934647,3.700000048,7.170000076
3693934712,0.779999971,5.639999866
3693934776,3.140000105,7.929999828
3693934808,0.899999976,7.179999828
3693934872,0.810000002,8.800000191
3693934937,2.279999971,8.479999542
3693935002,1.710000038,7.840000153
3693935066,1.289999962,7.929999828
3693935131,2.609999895,7.880000114
3693935195,2.890000105,6.699999809
3693935228,3.430000067,5.599999905
3693935293,1.730000019,8.100000381
3693935357,3.019999981,7.260000229
3693935422,1.679999948,5.71999979
3693935487,3.019999981,5.610000134
3693935552,0.959999979,6.329999924
3693935616,1.460000038,6.880000114
3693935648,1.090000033,6.710000038
3693935713,1.090000033,7.329999924
3693935775,2.799999952,5.960000038
3693935840,1.75,7.920000076
3693935905,2.900000095,6.739999771
3693935970,0.409999996,6.380000114
3693936035,1.419999957,5.539999962
3693936068,1.629999995,6.420000076
3693936132,0.310000002,6.150000095
3693936197,0.100000001,7.170000076
3693936261,1.559999943,7.539999962
3693936326,1.590000033,6.869999886
3693936390,1.320000052,6.03000021
3693936454,0.839999974,7.079999924
3693936488,1.110000014,6.75
3693936552,2.24000001,7.070000172
3693936617,0.569999993,6.949999809
3693936683,2.75,6.670000076
3693936747,1.090000033,6.789999962
3693936811,3.210000038,6.739999771
3693936875,-0.75999999,6.460000038
3693936908,1.659999967,6.53000021
3693936973,1.940000057,6.5
3693937037,-0.289999992,6.71999979
3693937101,0.519999981,6.820000172
3693937165,-0.529999971,8.390000343
3693937230,0.560000002,8.090000153
3693937297,2.599999905,6.869999886
3693937330,0.439999998,8.390000343
3693937394,1.080000043,8.75
3693937458,1.289999962,8.229999542
3693937522,1.75999999,9.409999847
3693937587,2.819999933,8.479999542
3693937651,2.160000086,6.78000021
3693937689,0.579999983,7.25
3693937750,0.689999998,7.639999866
3693937814,-0.75999999,7.25
3693937879,1.210000038,5.519999981
3693937943,0.959999979,7.070000172
3693938008,1.179999948,6.929999828
3693938072,0.50999999,7.889999866
3693938136,1.039999962,7.340000153
3693938169,-0.560000002,7.599999905
3693938234,1.110000014,8.010000229
3693938299,2.869999886,7.590000153
3693938363,-0.039999999,7.320000172
3693938427,0.330000013,5.53000021
3693938491,1.370000005,7.119999886
3693938557,1.929999948,6.599999905
3693938589,0.219999999,7.199999809
3693938654,-1.149999976,7.989999771
3693938718,-2.25,6.849999905
3693938782,1.200000048,6.489999771
3693938847,-0.25,7.409999847
3693938911,0.209999993,8.199999809
3693938976,0.469999999,8.479999542
3693939008,-1.269999981,7.25
3693939072,-0.01,7.510000229
3693939136,-0.660000026,8.25
3693939200,-1.860000014,7.559999943
3693939265,0.389999986,7.409999847
3693939329,-1.620000005,9.119999886
3693939393,-2.440000057,8.050000191
3693939428,0.930000007,7.46999979
3693939488,0.850000024,7.25
3693939553,-0.550000012,6.869999886
3693939617,-1.690000057,7.130000114
3693939683,-0.980000019,5.989999771
3693939747,-1.149999976,6.070000172
3693939812,-1.120000005,6.349999905
3693939877,-2.599999905,4.090000153
3693939909,-0.75,5.110000134
3693939973,-2.069999933,6.099999905
3693940037,-2.160000086,5.949999809
3693940102,-1.669999957,5.949999809
3693940166,0.629999995,5.980000019
3693940230,-1.460000038,4.760000229
3693940294,-1.850000024,5.590000153
3693940328,-1.639999986,5.539999962
3693940393,-1.019999981,6.639999866
3693940457,-0.819999993,6.510000229
3693940522,-1.379999995,5.150000095
3693940587,-1,6.150000095
3693940652,-1.5,5.920000076
3693940717,-1.950000048,5.800000191
3693940750,-1.25999999,5.480000019
3693940814,-0.540000021,6.78000021
3693940878,-2.25999999,5.840000153
3693940944,-0.159999996,5.570000172
3693941008,-1.75,4.909999847
3693941073,-0.529999971,5.289999962
3693941137,-0.519999981,5.659999847
3693941169,-2.269999981,4.480000019
3693941234,-2.380000114,4.840000153
3693941298,-2.289999962,5.880000114
3693941363,-0.200000003,6.090000153
3693941428,-0.219999999,5.059999943
3693941492,-1.700000048,6
3693941556,-0.889999986,6.710000038
3693941588,-1.50999999,6.300000191
3693941653,0.059999999,6.130000114
3693941718,-2.930000067,4.550000191
3693941783,-0.519999981,5.599999905
3693941847,-0.569999993,5.289999962
3693941912,-2.599999905,6.639999866
3693941976,-0.730000019,6.440000057
3693942009,-1.970000029,5.619999886
3693942073,-0.170000002,6.110000134
3693942138,-2.910000086,5.300000191
3693942202,-1.49000001,5.679999828
3693942269,-0.660000026,6.440000057
3693942333,-1.450000048,5.739999771
3693942369,-0.850000024,6.519999981
3693942429,0.330000013,6.019999981
3693942494,-0.839999974,5.099999905
3693942558,0.02,6.190000057
3693942623,-1.070000052,5.519999981
3693942687,-0.079999998,5.71999979
3693942752,-0.239999995,6.239999771
3693942817,-0.949999988,6.190000057
3693942849,-1.070000052,6.110000134
3693942917,-0.930000007,5.320000172
3693942982,-1.059999943,5.71999979
3693943047,-0.620000005,5
3693943112,-0.059999999,5.920000076
3693943176,-1.129999995,5.019999981
3693943208,0.159999996,5.880000114
3693943273,-0.159999996,5.840000153
3693943338,-0.170000002,5.090000153
3693943402,-0.99000001,5.409999847
3693943466,-0.75999999,5.650000095
3693943529,-0.680000007,5.840000153
3693943595,0.109999999,5.829999924
3693943628,-0.620000005,4.71999979
3693943693,-0.810000002,4.96999979
3693943758,-1,4.449999809
3693943822,-1.080000043,5.449999809
3693943887,-0.039999999,5.179999828
3693943951,0.150000006,4.579999924
3693944015,-2.160000086,4.239999771
3693944048,-1.299999952,5.090000153
3693944113,-1.340000033,5.28000021
3693944178,-2,4.190000057
3693944243,-0.920000017,4.809999943
3693944307,-1.99000001,5.340000153
3693944371,-1.870000005,4.809999943
3693944436,-0.810000002,5.550000191
3693944468,-1.129999995,5.349999905
3693944532,-1.330000043,4.940000057
3693944597,-1.649999976,5.039999962
3693944661,-1.590000033,5.590000153
3693944726,-2.539999962,5.760000229
3693944791,-0.839999974,5.340000153
3693944856,-0.479999989,4.090000153
3693944888,-1.279999971,4.579999924
3693944952,-1.330000043,5.289999962
3693945017,-1.340000033,5.389999866
3693945081,-1.120000005,4.849999905
3693945145,-1.24000001,6.420000076
3693945210,-1.25999999,6.289999962
3693945274,-1.690000057,5.900000095
3693945308,-1.799999952,5.53000021
3693945373,-1.730000019,5.699999809
3693945435,-1.169999957,6.46999979
3693945501,-0.699999988,6.559999943
3693945565,-1.590000033,6.849999905
3693945629,-1.360000014,6.269999981
3693945694,-1.779999971,6.210000038
3693945728,-1.169999957,5.710000038
3693945792,-0.959999979,7.610000134
3693945857,-0.839999974,6.360000134
3693945921,-1.769999981,5.099999905
3693945986,-2.029999971,6.110000134
3693946053,-1.139999986,6.159999847
3693946117,-1.970000029,6.349999905
3693946149,-1.870000005,5.760000229
3693946214,-1.25999999,5.960000038
3693946278,-2.99000001,5.670000076
3693946343,-1.899999976,5.679999828
3693946407,-2.539999962,4.96999979
3693946471,-2.059999943,4.800000191
3693946536,-1.090000033,5.570000172
3693946569,-1.529999971,4.619999886
3693946633,-2.269999981,5.630000114
3693946699,-2.190000057,5.619999886
3693946763,-2.289999962,6.480000019
3693946829,-2.890000105,5.380000114
3693946893,-3.039999962,4.579999924
3693946928,-1.690000057,5.010000229
3693946989,-0.800000012,5.110000134
3693947054,-1.5,5.610000134
3693947118,-2.400000095,5.480000019
3693947183,-2.140000105,5.659999847
3693947247,-0.779999971,6.230000019
3693947312,-2.849999905,5.739999771
3693947377,-2.309999943,5.480000019
3693947410,-2.710000038,5.349999905
3693947476,-4.079999924,5.070000172
3693947540,-4.300000191,4.760000229
3693947604,-0.680000007,5.050000191
3693947670,-2.460000038,6.199999809
3693947735,-2.309999943,5.199999809
3693947769,-2.279999971,6.010000229
3693947833,-1.220000029,5.170000076
3693947899,-0.709999979,5.599999905
3693947963,0.550000012,6.78000021
3693948028,-0.469999999,7.309999943
3693948093,-1.549999952,5.820000172
3693948128,-0.090000004,6.650000095
3693948189,-1.330000043,7.039999962
3693948253,-0.910000026,6.440000057
3693948317,-2.539999962,6.25
3693948382,-0.170000002,7.130000114
3693948446,0.039999999,6.010000229
3693948510,-0.209999993,6.130000114
3693948575,0.839999974,5.960000038
3693948608,-0.5,6.170000076
3693948673,0.230000004,7.099999905
3693948738,-0.75,7.539999962
3693948802,-0.980000019,6.050000191
3693948867,-2.099999905,6.960000038
3693948931,0.419999987,6.119999886
3693948995,0.050000001,6.960000038
3693949029,-0.370000005,6.550000191
3693949093,-0.980000019,7.070000172
3693949158,-1.450000048,7.119999886
3693949222,-1.450000048,7.300000191
3693949287,-3.00999999,6.579999924
3693949351,0.029999999,6.300000191
3693949415,-3,6.730000019
3693949448,-1.820000052,7.650000095
3693949513,-3.069999933,8.81000042
3693949577,-2.970000029,8.220000267
3693949642,-3.74000001,6.75
3693949706,-2.980000019,7.210000038
3693949770,-1.559999943,8.470000267
3693949835,-1.850000024,8.93999958
3693949868,-0.810000002,9.130000114
3693949933,-5.03000021,5.570000172
3693949997,-0.589999974,5.989999771
3693950064,-3.130000114,6.679999828
3693950128,-0.629999995,7.400000095
3693950192,-3.430000067,6.119999886
3693950257,-0.150000006,6.730000019
3693950289,-0.899999976,6.929999828
3693950353,-2.269999981,6.599999905
3693950417,0.129999995,6.349999905
3693950482,0.810000002,6.570000172
3693950546,0.949999988,7.039999962
3693950611,0.600000024,7.110000134
3693950675,0.330000013,6.489999771
3693950709,1.460000038,6.71999979
3693950773,-0.119999997,6.559999943
3693950838,-0.280000001,7
3693950903,-0.49000001,6.079999924
3693950967,0.310000002,5.320000172
3693951032,-0.589999974,5.400000095
3693951097,-0.660000026,5.610000134
3693951129,-0.409999996,4.460000038
3693951193,-0.850000024,3.980000019
3693951257,-0.170000002,4.71999979
3693951322,-0.409999996,4.659999847
3693951387,-0.519999981,3.960000038
3693951452,-0.400000006,4.579999924
3693951517,-1.580000043,4.5
3693951549,-0.620000005,4.980000019
3693951613,-1.110000014,4.599999905
3693951741,-0.079999998,5.139999866
3693951805,0.349999994,5.179999828
3693951870,0.180000007,4.409999847
3693951934,-0.860000014,3.799999952
3693951969,0.100000001,4.369999886
3693952032,-0.100000001,5.579999924
3693952097,-2.25,4.230000019
3693952161,-0.689999998,4.960000038
3693952225,-0.74000001,4.260000229
3693952291,-1.779999971,4.489999771
3693952355,-1.320000052,4.550000191
3693952388,-1.50999999,3.519999981
3693952453,-1.210000038,4.510000229
3693952517,-0.889999986,3.690000057
3693952582,-2.130000114,3.049999952
3693952646,-1.529999971,3.49000001
3693952712,-1.549999952,3.160000086
3693952776,-1.590000033,3.779999971
3693952809,-2.420000076,2.950000048
3693952874,-0.930000007,3.769999981
3693952938,-1.100000024,4.150000095
3693953003,-1.149999976,2.74000001
3693953068,-1.860000014,2.549999952
3693953132,-1.129999995,4.340000153
3693953197,-1.980000019,4.5
3693953229,-1.389999986,4.269999981
3693953295,-0.01,3.809999943
3693953359,-0.059999999,4.300000191
3693953424,-1.029999971,3.940000057
3693953488,0.150000006,4.21999979
3693953553,-1.019999981,4.170000076
3693953588,-1.539999962,4.150000095
3693953649,-2.75,4.369999886
3693953713,-1.529999971,5.920000076
3693953778,-1.600000024,5.239999771
3693953842,-1.399999976,5.659999847
3693953906,-0.889999986,5.360000134
3693953971,-1.019999981,5.579999924
3693954035,-0.49000001,4.980000019
3693954068,-1.779999971,6.079999924
3693954133,-1.799999952,6.460000038
3693954197,-1.730000019,7.070000172
3693954262,-1.309999943,6.289999962
3693954326,-2.140000105,5.949999809
3693954390,-0.340000004,6.659999847
3693954454,-1.340000033,6.639999866
3693954488,-2.539999962,6.590000153
3693954553,-1.649999976,6.03000021
3693954619,-1.450000048,6.269999981
3693954684,-0.730000019,6.960000038
3693954749,-1.679999948,7.059999943
3693954813,-2.190000057,6.28000021
3693954878,-0.879999995,6.75
3693954911,-2.640000105,7.329999924
3693954977,-1.279999971,7.210000038
3693955041,1.309999943,7.510000229
3693955105,-1.370000005,6.239999771
3693955170,-1.25999999,6.480000019
3693955234,-0.680000007,6.28000021
3693955268,-1.440000057,5.820000172
3693955332,-2.430000067,6.409999847
3693955399,-1.419999957,6.25
3693955464,-2.150000095,5.75
3693955529,-0.01,6.170000076
3693955593,-1.629999995,6.179999828
3693955628,-0.689999998,5.559999943
3693955692,-1.549999952,4.75
3693955757,-1.309999943,5.670000076
3693955822,-1.970000029,4.860000134
3693955888,-1.440000057,6.980000019
3693955952,-1.159999967,6.230000019
3693956017,-2.589999914,5.380000114
3693956049,-3.140000105,5.730000019
3693956114,-2.700000048,6.449999809
3693956179,-1.389999986,6.71999979
3693956243,-1.74000001,7.400000095
3693956307,-2.5,7.059999943
3693956372,-2.680000067,5.929999828
3693956436,-0.319999993,7.880000114
3693956468,-2.119999886,6.880000114
3693956533,-1.409999967,7.429999828
3693956599,-2.25,7.869999886
3693956663,-2.220000029,5.739999771
3693956728,-3.099999905,6.440000057
3693956793,-2.210000038,6.789999962
3693956828,-2.690000057,6.940000057
3693956888,-1.860000014,7.260000229
3693956952,-2.029999971,6.260000229
3693957017,-2.720000029,6.539999962
3693957081,-2.869999886,6.639999866
3693957146,-2.940000057,8.289999962
3693957211,-0.670000017,8.380000114
3693957274,-3.170000076,5.690000057
3693957308,-0.879999995,6.949999809
3693957372,-1.659999967,7.440000057
3693957436,-0.569999993,6.989999771
3693957501,-1.769999981,7.599999905
3693957566,-0.730000019,8.210000038
3693957630,-2.210000038,8.699999809
3693957694,-2.119999886,8.180000305
3693957728,-0.469999999,7.949999809
3693957793,0.119999997,7.929999828
3693957859,-2.059999943,7.519999981
3693957924,-1.169999957,6.900000095
3693957988,-1.210000038,8.25
3693958053,-1.389999986,6.78000021
3693958088,-1.629999995,8.239999771
3693958152,-1.309999943,7.269999981
3693958216,-2.460000038,9
3693958282,-2.75,7.599999905
3693958346,-2.269999981,8.319999695
3693958410,-1.889999986,6.789999962
3693958475,-2.609999895,6.099999905
3693958508,-2.660000086,7.599999905
3693958572,-3.470000029,8.279999733
3693958636,-2.039999962,8.279999733
3693958701,-1.730000019,8.159999847
3693958766,-1.889999986,7.340000153
3693958831,-2.420000076,7.519999981
3693958896,-0.400000006,8.100000381
3693958928,-2.130000114,7.590000153
3693958992,-2.319999933,7.53000021
3693959057,-3.099999905,7.840000153
3693959124,-4,7
3693959189,-3.880000114,6.579999924
3693959253,-1.5,7.53000021
3693959288,-1.559999943,7.480000019
3693959352,-2.619999886,8.319999695
3693959417,-2.980000019,5.21999979
3693959481,-3.349999905,9.229999542
3693959545,-4.46999979,5.860000134
3693959610,-1.639999986,8.329999924
3693959674,-2.109999895,9.340000153
3693959708,0.239999995,8.06000042
3693959772,-1.659999967,7
3693959836,-2.390000105,6.639999866
3693959900,-2.130000114,6.699999809
3693959964,-3.230000019,8.449999809
3693960029,-1.460000038,7.320000172
3693960093,-0.980000019,8.710000038
3693960128,-2.299999952,9.06000042
3693960192,-2.970000029,8.380000114
3693960256,-0.709999979,8.050000191
3693960321,-5.03000021,7.28000021
3693960387,-3.059999943,7.659999847
3693960452,-3.50999999,8.840000153
3693960517,-3.309999943,8.590000153
3693960549,-2.5,8.920000076
3693960614,-3.470000029,7.420000076
3693960678,-4.190000057,9.340000153
3693960742,-2.710000038,9.090000153
3693960807,-2.539999962,9.220000267
3693960872,-4.130000114,8.649999619
3693960936,-1.870000005,8.43999958
3693960969,-1.940000057,9.140000343
3693961035,-1.210000038,5.730000019
3693961099,-2.619999886,7.989999771
3693961164,-2.640000105,6.710000038
3693961228,-2.289999962,7.800000191
3693961293,-2,7.769999981
3693961357,-0.980000019,8.149999619
3693961389,-4.150000095,6.909999847
3693961453,-2.190000057,7.880000114
3693961518,-3.25,5.730000019
3693961583,-3.289999962,8.640000343
3693961647,-4.130000114,7.760000229
3693961712,-2.539999962,7.690000057
3693961748,-2.75999999,7.800000191
3693961808,-3.200000048,8.720000267
3693961873,-5.03000021,7.070000172
3693961938,-2.690000057,8
3693962002,-3.559999943,6.550000191
3693962066,-4.940000057,7.96999979
3693962132,-1.809999943,8.5
3693962196,-2.049999952,7.869999886
3693962228,-2.230000019,10.18000031
3693962290,-2.410000086,8.090000153
3693962355,-0.879999995,7.550000191
3693962419,-0.790000021,8.539999962
3693962484,-2.390000105,9.06000042
3693962548,-0.129999995,5.920000076
3693962613,-3.5,9.409999847
3693962677,0.02,9.590000153
3693962709,-0.49000001,8.520000458
3693962773,0.819999993,7.409999847
3693962838,2.400000095,7.269999981
3693962905,1.360000014,6.159999847
3693962970,2.220000029,7.25
3693963035,4.21999979,7.639999866
3693963068,2.819999933,8.18999958
3693963132,3.109999895,6.369999886
3693963197,0.349999994,5.670000076
3693963261,1.549999952,6.639999866
3693963325,-0.02,6.409999847
3693963389,-2.549999952,7.800000191
3693963454,-2.309999943,8.850000381
3693963488,-2.480000019,8.119999886
3693963549,-2.059999943,8.119999886
3693963613,-3.470000029,8.670000076
3693963679,-1.49000001,6.590000153
3693963744,-2.160000086,8.380000114
3693963808,-2.460000038,10.14000034
3693963873,-3.619999886,8.630000114
3693963937,-2.00999999,8.739999771
3693963969,-1.570000052,9.319999695
3693964033,-3.24000001,6.679999828
3693964098,-2.220000029,7.639999866
3693964161,-4.150000095,9.430000305
3693964226,-2.049999952,8.430000305
3693964291,-0.189999998,4.28000021
3693964357,-4.190000057,8.779999733
3693964389,-2.089999914,7.360000134
3693964453,-4.28000021,7.96999979
3693964518,-2.839999914,8.100000381
3693964582,-2.99000001,8.449999809
3693964647,-5.139999866,7.559999943
3693964711,-4.260000229,8.489999771
3693964777,-5.190000057,7.090000153
3693964811,-4.019999981,6.869999886
3693964875,-1.649999976,8.670000076
3693964939,-2.329999924,9.289999962
3693965005,-3.480000019,9.859999657
3693965070,-4.300000191,5.840000153
3693965135,-3.589999914,8.069999695
3693965169,-3.579999924,8.140000343
3693965229,-3.75999999,7.659999847
3693965294,-4.210000038,8.649999619
3693965358,-1.399999976,8.449999809
3693965420,-4.139999866,7.159999847
3693965485,-3.569999933,6.400000095
3693965549,-4.150000095,6.820000172
3693965614,-2.319999933,7.380000114
3693965648,-1.590000033,7.170000076
3693965713,-3.200000048,7.570000172
3693965777,-3.130000114,7.239999771
3693965841,-1.919999957,8.640000343
3693965905,-0.569999993,8.93999958
3693965970,-1.029999971,7.78000021
3693966033,0.469999999,8.600000381
3693966068,1.799999952,7.550000191
3693966128,-2.150000095,7.25
3693966192,-1.789999962,7.550000191
3693966257,-0.939999998,8.279999733
3693966322,-2.809999943,9.270000458
3693966386,-0.409999996,8.239999771
3693966450,-0.02,9.079999924
3693966514,-0.939999998,6.989999771
3693966548,0.589999974,6.579999924
3693966614,-0.850000024,7.869999886
3693966678,0.560000002,7.980000019
3693966743,-1.200000048,4.920000076
3693966807,-0.219999999,6.150000095
3693966871,-3.380000114,7.289999962
3693966936,-2.910000086,7.460000038
3693966969,-2.49000001,7.559999943
3693967033,-1.200000048,7.989999771
3693967098,-2.329999924,6.010000229
3693967163,-2.039999962,7.900000095
3693967227,-2.799999952,7.639999866
3693967293,-1.690000057,6.989999771
3693967357,-1.039999962,7.269999981
3693967389,-1.039999962,5
3693967454,-0.460000008,7.869999886
3693967518,-1.610000014,6.039999962
3693967584,-1.340000033,7.21999979
3693967649,-2.75,7.849999905
3693967713,-0.579999983,6.400000095
3693967748,-2.319999933,7.840000153
3693967812,-3.839999914,5.050000191
3693967878,-1.919999957,7.269999981
3693967943,-0.25999999,7.380000114
3693968007,-0.25,6.480000019
3693968071,-3.220000029,4.929999828
3693968136,-0.680000007,6.300000191
3693968169,-0.300000012,6.400000095
3693968233,-0.349999994,6.670000076
3693968297,-0.670000017,6.190000057
3693968362,-0.879999995,6.909999847
3693968426,0.959999979,8.5
3693968491,0.49000001,6.539999962
3693968556,-0.100000001,8.090000153
3693968588,0.419999987,7.429999828
3693968653,-1.330000043,7.289999962
3693968717,0.800000012,8.210000038
3693968783,-0.02,7.369999886
3693968849,0.25,7.309999943
3693968915,0.569999993,7.840000153
3693968950,-1.419999957,7.78000021
3693969014,0.189999998,7.550000191
3693969078,-2.390000105,6.739999771
3693969142,-0.629999995,8.229999542
3693969207,-0.050000001,6.059999943
3693969271,-0.860000014,6.96999979
3693969336,-2.650000095,7.28000021
3693969369,-1.110000014,8.43999958
3693969436,0.670000017,7.449999809
3693969500,-1.279999971,6.449999809
3693969566,-1.220000029,6.739999771
3693969631,-2.5,7.510000229
3693969695,-0.109999999,6.78000021
3693969728,0.99000001,7.519999981
3693969793,-1.580000043,9.359999657
3693969857,-1.950000048,7.639999866
3693969921,-1.049999952,7.78000021
3693969985,-0.079999998,7.599999905
3693970050,1.690000057,7.590000153
3693970114,-0.360000014,8.56000042
3693970148,0.300000012,7.599999905
3693970209,1.629999995,7.230000019
3693970274,0.170000002,7.159999847
